Temperature C1 PFR PFR (C1)_(C),Reactant Fraction for CH4 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for NO C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for NH3 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for H2 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for O2 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for CO C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for N2 C1 Inlet1 PFR (C1)_(mole_fraction),Mole fraction NH3 end point,Mole fraction NO2 end point,Mole fraction NO end point,Mole fraction N2O end point
        550.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004499990000000000,   2.698981000000000E-008,    0.0002999720000000000,       0.0000000000000000
        550.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004499974000000000,   2.823221000000000E-008,    0.0002999684000000000,       0.0000000000000000
        550.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499982000000000,   2.727091000000000E-008,    0.0002999708000000000,       0.0000000000000000
        550.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499981000000000,   2.820640000000000E-008,    0.0002999698000000000,       0.0000000000000000
        550.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004499942000000000,   3.163931000000000E-008,    0.0002999604000000000,       0.0000000000000000
        550.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004499967000000000,   2.802034000000000E-008,    0.0002999680000000000,       0.0000000000000000
        550.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004499957000000000,   3.381471000000000E-008,    0.0002999618000000000,       0.0000000000000000
        575.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004499972000000000,   2.678875000000000E-008,    0.0002999705000000000,       0.0000000000000000
        575.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004499936000000000,   2.936129000000000E-008,    0.0002999631000000000,       0.0000000000000000
        575.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499949000000000,   2.767126000000000E-008,    0.0002999668000000000,       0.0000000000000000
        575.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499944000000000,   3.036477000000000E-008,    0.0002999641000000000,       0.0000000000000000
        575.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004499859000000000,   3.668913000000000E-008,    0.0002999458000000000,       0.0000000000000000
        575.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004499897000000000,   3.028813000000000E-008,    0.0002999572000000000,       0.0000000000000000
        575.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004499841000000000,   5.211433000000000E-008,    0.0002999320000000000,       0.0000000000000000
        600.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004499928000000000,   2.844480000000000E-008,    0.0002999644000000000,       0.0000000000000000
        600.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004499843000000000,   3.381105000000000E-008,    0.0002999488000000000,       0.0000000000000000
        600.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499861000000000,   3.111845000000000E-008,    0.0002999539000000000,       0.0000000000000000
        600.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499841000000000,   3.881826000000000E-008,    0.0002999453000000000,       0.0000000000000000
        600.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004499658000000000,   4.971387000000000E-008,    0.0002999111000000000,       0.0000000000000000
        600.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004499650000000000,   4.088250000000000E-008,    0.0002999175000000000,       0.0000000000000000
        600.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004499120000000000,   1.682525000000000E-007,    0.0002997438000000000,       0.0000000000000000
        625.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004499821000000000,   3.383092000000000E-008,    0.0002999483000000000,       0.0000000000000000
        625.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004499624000000000,   4.509301000000000E-008,    0.0002999149000000000,       0.0000000000000000
        625.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499620000000000,   4.185292000000000E-008,    0.0002999176000000000,       0.0000000000000000
        625.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004499531000000000,   6.474434000000000E-008,    0.0002998884000000000,       0.0000000000000000
        625.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004499173000000000,   7.997850000000000E-008,    0.0002998303000000000,       0.0000000000000000
        625.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004498253000000000,   9.070021000000001E-008,    0.0002997093000000000,       0.0000000000000000
        625.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0004310374000000000,   1.613199000000000E-005,    0.0002673091000000000,   3.099915000000000E-007
        650.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004499567000000000,   4.682606000000000E-008,    0.0002999100000000000,       0.0000000000000000
        650.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004499110000000000,   7.059900000000000E-008,    0.0002998372000000000,       0.0000000000000000
        650.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004498906000000000,   7.184172000000001E-008,    0.0002998128000000000,       0.0000000000000000
        650.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004498448000000000,   1.498029000000000E-007,    0.0002996953000000000,       0.0000000000000000
        650.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004497978000000000,   1.488083000000000E-007,    0.0002996394000000000,       0.0000000000000000
        650.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,    0.0002497271000000000,   1.921676000000000E-005,    0.0001252359000000000,   7.261265000000000E-006
        650.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   8.273752000000000E-005,   1.410622000000000E-005,   4.761888000000000E-005,   2.175911000000000E-005
        675.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004498974000000000,   7.545411000000000E-008,    0.0002998223000000000,       0.0000000000000000
        675.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004497899000000000,   1.262551000000000E-007,    0.0002996597000000000,       0.0000000000000000
        675.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004496195000000000,   1.675532000000000E-007,    0.0002994369000000000,       0.0000000000000000
        675.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004492252000000000,   5.884082000000001E-007,    0.0002986412000000000,       0.0000000000000000
        675.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004494886000000000,   3.092481000000000E-007,    0.0002991679000000000,       0.0000000000000000
        675.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   1.161229000000000E-006,   1.746829000000000E-005,   1.650399000000000E-005,   2.846616000000000E-005
        675.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   2.582587000000000E-005,   7.805692000000000E-006,   1.611492000000000E-005,   3.077731000000000E-005
        700.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004497592000000000,   1.366171000000000E-007,    0.0002996236000000000,       0.0000000000000000
        700.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004494981000000000,   2.481054000000000E-007,    0.0002992465000000000,       0.0000000000000000
        700.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004455683000000000,   1.087333000000000E-006,    0.0002944471000000000,       0.0000000000000000
        700.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0004183983000000000,   1.125128000000000E-005,    0.0002602558000000000,   3.877694000000000E-007
        700.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004485979000000000,   7.158665000000000E-007,    0.0002978763000000000,       0.0000000000000000
        700.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   9.629438000000000E-009,   1.236794000000000E-005,   1.613860000000000E-005,   2.504481000000000E-005
        700.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   1.702318000000000E-005,   3.594731000000000E-006,   6.176227000000000E-006,   3.401367000000000E-005
        725.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004494294000000000,   2.678116000000000E-007,    0.0002991658000000000,       0.0000000000000000
        725.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004487485000000000,   5.267598000000000E-007,    0.0002982255000000000,       0.0000000000000000
        725.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   7.144859000000000E-005,   3.005855000000000E-006,   1.123347000000000E-005,   1.531354000000000E-005
        725.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,    0.0001474902000000000,   7.701531000000001E-006,   5.671907000000000E-005,   1.075608000000000E-005
        725.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004452869000000000,   1.976223000000000E-006,    0.0002933837000000000,       0.0000000000000000
        725.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   4.073030000000000E-011,   7.536584000000000E-006,   1.966632000000000E-005,   2.187209000000000E-005
        725.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   1.099920000000000E-005,   1.822822000000000E-006,   3.750541000000000E-006,   3.095480000000000E-005
        750.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004485906000000000,   5.618794000000000E-007,    0.0002980464000000000,       0.0000000000000000
        750.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004465168000000000,   1.243023000000000E-006,    0.0002953251000000000,       0.0000000000000000
        750.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   1.278924000000000E-005,   2.223675000000000E-006,   4.231811000000000E-006,   1.447298000000000E-005
        750.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   5.791443000000000E-005,   1.244437000000000E-006,   4.497498000000000E-006,   1.696281000000000E-005
        750.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0004207273000000000,   7.340734000000000E-006,    0.0002654575000000000,   1.815710000000000E-007
        750.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   9.536930000000000E-012,   4.308953000000000E-006,   2.523061000000000E-005,   1.865269000000000E-005
        750.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   1.546214000000000E-006,   1.475248000000000E-006,   4.686216000000000E-006,   2.675053000000000E-005
        775.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004460967000000000,   1.306603000000000E-006,    0.0002948766000000000,       0.0000000000000000
        775.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0004367146000000000,   3.669290000000000E-006,    0.0002835764000000000,   4.239413000000000E-008
        775.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   5.379976000000000E-010,   2.021570000000000E-006,   7.132332000000000E-006,   1.103892000000000E-005
        775.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   1.923491000000000E-005,   6.349600000000000E-007,   2.941506000000000E-006,   1.086805000000000E-005
        775.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,    0.0001212925000000000,   5.066237000000000E-006,   2.859394000000000E-005,   8.241704000000000E-006
        775.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   9.362656000000001E-012,   2.531955000000000E-006,   3.247930000000000E-005,   1.549489000000000E-005
        775.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   1.955877000000000E-009,   2.525047000000000E-006,   2.374554000000000E-005,   2.654363000000000E-005
        800.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0004347843000000000,   3.866430000000000E-006,    0.0002816481000000000,   5.520518000000000E-008
        800.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,    0.0003062635000000000,   9.406512000000000E-006,    0.0001686087000000000,   2.191675000000000E-006
        800.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   6.666364000000000E-012,   1.085490000000000E-006,   1.096097000000000E-005,   8.815691000000000E-006
        800.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   2.167672000000000E-006,   6.433647000000000E-007,   3.545905000000000E-006,   7.267884000000000E-006
        800.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,   2.262072000000000E-012,   2.072132000000000E-006,   1.979203000000000E-005,   6.312487000000000E-006
        800.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   8.883902000000000E-012,   1.606149000000000E-006,   4.175156000000000E-005,   1.255944000000000E-005
        800.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,  -3.949273000000000E-012,   3.812419000000000E-006,   8.306638999999999E-005,   2.726072000000000E-005
        825.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,    0.0002795227000000000,   8.816661999999999E-006,    0.0001495984000000000,   2.959993000000000E-006
        825.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,   9.563588000000000E-010,   1.236486000000000E-006,   1.048286000000000E-005,   4.625914000000000E-006
        825.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   5.146841000000000E-012,   6.328827000000000E-007,   1.549850000000000E-005,   7.221770000000000E-006
        825.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   1.410982000000000E-009,   2.460088000000000E-007,   5.720646000000000E-006,   7.364613000000000E-006
        825.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,   4.372752000000000E-014,   1.474426000000000E-006,   3.227510000000000E-005,   5.918520000000000E-006
        825.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   7.763729000000000E-012,   1.197782000000000E-006,   5.339292000000000E-005,   9.721837000000000E-006
        825.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,  -8.579224000000001E-012,   3.776650000000000E-006,    0.0001528130000000000,   2.761838000000000E-005
        850.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,   1.524233000000000E-005,   6.226577000000000E-007,   5.298180000000000E-006,   5.566345000000000E-006
        850.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,   7.588458000000000E-014,   6.879520000000000E-007,   1.697842000000000E-005,   3.870699000000000E-006
        850.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   4.109823000000000E-012,   4.884845000000000E-007,   2.160176000000000E-005,   5.742150000000000E-006
        850.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   1.215638000000000E-011,   2.818648000000000E-007,   1.195766000000000E-005,   9.608320000000001E-006
        850.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,   3.685783000000000E-015,   1.204707000000000E-006,   4.752909000000000E-005,   5.081537000000000E-006
        850.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   6.279608000000000E-012,   1.081366000000000E-006,   6.769972000000000E-005,   6.891877000000000E-006
        850.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   4.167878000000000E-013,   3.772721000000000E-006,    0.0002203628000000000,   2.452430000000000E-005
        875.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,   1.376699000000000E-009,   2.183733000000000E-007,   7.594164000000000E-006,   3.223099000000000E-006
        875.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,   5.026499000000000E-015,   5.065347000000000E-007,   2.412819000000000E-005,   2.941535000000000E-006
        875.0000000000000,    0.0003000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   3.086231000000000E-012,   4.925194000000000E-007,   3.026710000000000E-005,   4.091153000000000E-006
        875.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0003000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9589500000000000,   4.222024000000000E-013,   6.580157000000000E-007,   3.838666000000000E-005,   9.506750000000000E-006
        875.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0009000000000000000,       0.9583500000000000,   5.092040000000000E-016,   1.127023000000000E-006,   6.722685000000000E-005,   3.764935000000000E-006
        875.0000000000000,    0.0009000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,   4.742639000000000E-012,   1.068277000000000E-006,   8.495785000000000E-005,   4.198459000000000E-006
        875.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,    0.0009000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9583500000000000,  -4.020157000000000E-014,   3.915238000000000E-006,    0.0002818828000000000,   1.802976000000000E-005
        900.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,       0.0000000000000000,       0.9592500000000001,   6.543106000000000E-014,   1.723967000000000E-007,   1.049180000000000E-005,   1.896717000000000E-006
        900.0000000000000,       0.0000000000000000,    0.0003000000000000000,    0.0004500000000000000,       0.0000000000000000,      0.04000000000000000,    0.0003000000000000000,       0.9589500000000000,   6.004596000000000E-016,   4.674259000000000E-007,   3.294094000000000E-005,   1.830022000000000E-006
